yyyymm,date,EqualWeight_TopK,diagSigma_kappa_0.0,diagSigma_kappa_0.1,diagSigma_kappa_0.5,diagSigma_kappa_1.0,diagSigma_kappa_10.0,identity_kappa_0.0,identity_kappa_0.1,identity_kappa_0.5,identity_kappa_1.0,identity_kappa_10.0
201601,2016-01-01,0.04284665665,-0.008436410555795791,0.01615533316459797,0.01576916415655876,0.015815786508266164,0.017333753373907013,-0.008436410555795791,0.0314536547292783,0.03799183047794676,0.04024693198386207,0.04256779527317897
201602,2016-02-01,0.09232272830000003,0.10625867168751296,0.0900261201978673,0.06182487689754766,0.061037351205004794,0.06415841062295796,0.10625867168751296,0.08401085998839682,0.09026512336745346,0.09124359866717871,0.09220959702551836
201603,2016-03-01,0.04015038999999999,0.04186829528009232,0.07100773916138098,0.04331180450043228,0.04040339339810026,0.039001404697579824,0.04186829528009232,0.04139039401996385,0.040393451310321335,0.04026461090806722,0.0401609594083802
201604,2016-04-01,-0.006158989174999991,-0.011932871624077091,0.0014291701228304318,0.013334116286104168,0.01623616556921775,0.01554100463094762,-0.011932871624077091,0.004347014901409209,-0.0033470723469702333,-0.004677065184838127,-0.00600268469010334
201605,2016-05-01,0.012400477631030018,0.015377343398162619,0.007120762793376771,0.011190873701027584,0.009084233308190252,0.006397106783709125,0.015377343398162619,0.021138707487101425,0.015304617693053852,0.013935345004065137,0.012563014226374842
201606,2016-06-01,0.07260634007604,0.048098891626285147,0.05010075171271816,0.039966330584108964,0.041820636645611385,0.04543564275215383,0.048098891626285147,0.0715804932119572,0.07232429757901684,0.07245924332566737,0.0725910460223442
201607,2016-07-01,0.019754040825000003,0.01726018593671997,0.03682838607538151,0.0221951680974735,0.022383851222105566,0.02224421130744699,0.01726018593671997,0.023847082671590848,0.02107067404307156,0.020443260809632692,0.019826426233808262
201608,2016-08-01,0.015949770825000004,0.035016751666276706,0.04896855058754833,0.025469430460639538,0.020130911442883478,0.016445297172635685,0.035016751666276706,0.022629267007239117,0.017152597172538517,0.016532690669238036,0.016006197324087874
201609,2016-09-01,-0.03670415,-0.007431540865143505,0.005547757634412449,0.004731100200618687,0.0036561481830417455,-4.6382996630497914e-05,-0.007431540865143505,-0.018016259997221496,-0.031150491325653215,-0.03379086274730435,-0.036397384792559974
201610,2016-10-01,0.09919827582500003,0.06068602644770523,0.08142789358669296,0.07316631946624204,0.07578573675602879,0.08302626951529564,0.06068602644770523,0.07860152276168307,0.0929126711501735,0.09586381715643967,0.09884384892292468
201611,2016-11-01,0.03620620082500002,0.020849474721426137,0.05245289029955706,0.06601346981365068,0.06854683082642826,0.06798669504056816,0.020849474721426137,0.05027303617329264,0.041058920933375195,0.038842094382289034,0.03649354563353681
201612,2016-12-01,0.034301855,0.061975639187460116,0.06807640684528879,0.04521561859665926,0.03433179947143233,0.026579443807180886,0.061975639187460116,0.04290405444140962,0.03658894971690189,0.035484633676137044,0.03442491251959182
201701,2017-01-01,0.01317422,-0.006553024694127993,0.016275643568235083,0.019488061860716964,0.020180759243805232,0.018234041655371413,-0.006553024694127993,0.017988793334304823,0.014556727552708162,0.013902010636156086,0.013251195998287953
201702,2017-02-01,0.005602855825000004,0.016546874479412752,0.011723718546739726,0.008999670159874676,0.008565428412693593,0.008209871795771935,0.016546874479412752,0.009244911924123281,0.007383409717308162,0.0065992605521284185,0.005714907426076245
201703,2017-03-01,-0.005873684999999998,0.007329883176654293,0.01973454862581271,0.02125622236242171,0.018786336266847527,0.01337050945706246,0.007329883176654293,0.009464749483441922,0.00080251751699363,-0.0021312782605023345,-0.005453112837301202
201704,2017-04-01,-0.022902384174999995,0.012019504446156102,0.008251193740398606,0.006099400423303947,0.002672709988652717,-0.003868959968779329,0.012019504446156102,-0.0023067942869938046,-0.01661564021307487,-0.019583682143993447,-0.02255095450662398
201705,2017-05-01,0.03659367082500001,0.02015743596884394,0.010755450677924319,0.018369559650543574,0.021645490053123467,0.02678756460172207,0.02015743596884394,0.03168706346975792,0.03540252041176967,0.035983175947288774,0.0365308170605809
201706,2017-06-01,0.005046909999999998,0.05494584145890682,0.028354796491955478,0.010321612094705963,0.009174627142211431,0.00913361790603371,0.05494584145890682,0.01388577476939992,0.00773761345227437,0.006502081492175906,0.005204826767535134
201707,2017-07-01,-0.02086870999999999,-0.009011257618257395,-0.005326051742006816,-0.009216545146238247,-0.012752320716906967,-0.017518243344153004,-0.009011257618257395,-0.008723723184473117,-0.01780541468515407,-0.019260332331716357,-0.02069967335609668
201708,2017-08-01,0.07504630047581001,0.11283826929740645,0.08423130941232233,0.0589861347018361,0.060622117502334164,0.06372191235501323,0.11283826929740645,0.08043386132864669,0.07635925551180692,0.0757193839106982,0.07511551123451948
201709,2017-09-01,0.014834131881659999,0.00912040990803384,-0.003775660958928533,0.01297408171004983,0.015184450528667553,0.016255728717721296,0.00912040990803384,0.01295810289312494,0.014393421028641726,0.014602902835116218,0.014809775860792452
201710,2017-10-01,0.036643935825,0.004600199287169298,0.010263500537505174,0.03260934710690805,0.032379878832224124,0.031638352182911514,0.004600199287169298,0.04149856021857747,0.03833317111047449,0.03752360876059385,0.03673574837526624
201711,2017-11-01,0.012716385825000008,-0.002352739084868457,-0.0014386638266297553,0.003154489308156511,0.0028960208989228828,0.0011074450005231795,-0.002352739084868457,0.009569747847317862,0.01167253781229223,0.012164967638412818,0.012658200901923228
201712,2017-12-01,0.02669398,0.009018437283335854,0.018729463381329418,0.03048572636318964,0.03232297349482555,0.03429796915208281,0.009018437283335854,0.020001126165225074,0.025319941756880297,0.025991996487790513,0.026622139822613473
201801,2018-01-01,-0.037065955,-0.0003893051177237437,-0.0043565128821253475,-0.018072605542629388,-0.02456570482180216,-0.030072161087454474,-0.0003893051177237437,-0.03397888709581004,-0.0371104614964817,-0.03711448424255185,-0.03707360162533678
201802,2018-02-01,0.015038420987220002,0.017317382072515344,0.025706968719275004,0.03172525006495957,0.028274272139582047,0.024102429089385532,0.017317382072515344,0.016714199132607223,0.015267255122187781,0.015135352149888716,0.015046404512355123
201803,2018-03-01,0.012980565000000003,-0.03477777401394598,-0.02705029584477635,0.00016050785735404719,0.002422914669818434,0.005558793082865781,-0.03477777401394598,-0.0017143359013476426,0.009038085485232196,0.010909713364123661,0.01276274001283741
201804,2018-04-01,0.016019429999999998,0.060095668235843405,0.042864356361472525,0.01534348849182065,0.012799803062553471,0.012072976549247112,0.060095668235843405,0.01832999130660707,0.0165897058257987,0.016305870797326046,0.01604823771321829
201805,2018-05-01,-0.008227970000000005,0.027290051248722937,0.017704720891349248,0.016083434296705366,0.012534492012601144,0.00885473278606684,0.027290051248722937,0.00175550593943479,-0.006080854034057934,-0.007129007273594338,-0.00811528830598267
201806,2018-06-01,0.024973000825000004,0.07056059675027393,0.02153478443784051,0.017730801866183178,0.019430376213193355,0.02182053193974764,0.07056059675027393,0.024783681990174736,0.024958054470238338,0.02494935415059194,0.02496897996233891
201807,2018-07-01,0.0015611549999999968,0.052337984612796616,0.02649194638481143,0.006335605781378885,0.006618016100947806,0.006512854089005507,0.052337984612796616,0.004548176362336064,0.002523768406179891,0.002072523484339096,0.0016154942846852934
201808,2018-08-01,-0.020443979999999997,-0.03055113000165068,-0.029422361219467563,-0.011375742279973556,-0.010346230328574938,-0.009998027256697945,-0.03055113000165068,-0.01799378269168365,-0.0199534498797963,-0.020190559298763018,-0.020417927457405793
201809,2018-09-01,-0.07460774,-0.010756248492979879,-0.03617366986316591,-0.0655825292552967,-0.07108930536254017,-0.07663594240076621,-0.010756248492979879,-0.06996306713413569,-0.07354997822589841,-0.07407199201199932,-0.0745533650561684
201810,2018-10-01,-0.009501474999999994,-0.018165724595055555,-0.010027657095951553,0.007987104750211454,0.012042842026528009,0.013791047669769955,-0.018165724595055555,-0.006622859693760727,-0.00910818834200498,-0.009286676805302796,-0.009478147987685866
201811,2018-11-01,-0.1141786833267,-0.05154964755358402,-0.057881949845863895,-0.06655311450925201,-0.07472683573201967,-0.08589484674875768,-0.05154964755358402,-0.08959571261863565,-0.10727695800801698,-0.11056790156689199,-0.113800425797672
201812,2018-12-01,0.152730389125,0.10782808277419484,0.07807906616484123,0.08813588713177326,0.09646408200861449,0.11232050780448649,0.10782808277419484,0.1203277882660213,0.14418082034462495,0.1483262125450444,0.15227493673668005
201901,2019-01-01,0.057374615,0.0682120943731908,0.05639396557113708,0.0497975513560184,0.049803779702553064,0.052242373687150595,0.0682120943731908,0.05467608546392913,0.056029587933528115,0.056652228176888024,0.05729699653985141
201902,2019-02-01,-0.032866934174999994,-0.03397814738970485,-0.023143717817498664,-0.020213660601702602,-0.023601291311256177,-0.02935170039937838,-0.03397814738970485,-0.024326910495823667,-0.030882309452378787,-0.03183138157577296,-0.03275836619613885
201903,2019-03-01,0.021092285,0.016591054372897495,0.009864202455477231,0.013106297537602958,0.01922751821933464,0.027161429411562573,0.016591054372897495,0.023378739679406155,0.02157730603975375,0.021396411735360638,0.021130372050229433
201904,2019-04-01,-0.06445232999999997,0.004796289523004045,0.001052415719817462,-0.013329712345237664,-0.01753473995509936,-0.027973791742603865,0.004796289523004045,-0.03374219735425787,-0.05384994750429727,-0.058848030902827995,-0.06385635130995855
201905,2019-05-01,0.03822242582500001,-0.08968218293378466,-0.028239987758815005,0.03292834335189427,0.043765925750708,0.049686080601961696,-0.08968218293378466,0.047501743448878496,0.04021614487980145,0.039362192846175655,0.03835299738750458
201906,2019-06-01,-0.011954420000000004,-0.023650528692047795,-0.016231298880697277,-0.006868786259860539,-0.004427675658089346,-0.002266559484323792,-0.023650528692047795,-0.006921268582684692,-0.008405682234157419,-0.010067896173392774,-0.011752887186513645
201907,2019-07-01,-0.053409954999999995,0.036977063921150355,0.02018331019765735,-0.01187539682346851,-0.022432904067101175,-0.035201839033048396,0.036977063921150355,-0.02766360571743009,-0.04497842991047941,-0.04893688332393218,-0.0529317833484355
201908,2019-08-01,0.03561994545052999,0.03623269875157696,0.050234490430219145,0.042156533040774394,0.04353132756992129,0.048090319636770705,0.03623269875157696,0.027129622145310273,0.033819832538448176,0.03469128243968847,0.03552351025670655
201909,2019-09-01,0.009646119999999992,-0.0004555520528671032,0.005986161374299368,0.009856787607145734,0.012709403114489166,0.016466584287676684,-0.0004555520528671032,0.008728774147666752,0.01004468157634571,0.009874753776136379,0.009672123429494068
201910,2019-10-01,0.030155275000000002,0.05963092671557532,0.024257652200718734,0.02812897474770822,0.03064701201071218,0.03246869267677529,0.05963092671557532,0.03331752319558186,0.031547780368615434,0.030903478480741587,0.030236046427965294
201911,2019-11-01,0.05527959996756,-0.029719018269683387,-0.007633551513486226,0.034724230023691224,0.04148946751447202,0.04727409274807743,-0.029719018269683387,0.036600652435870795,0.05038011135988989,0.05265478767183041,0.054996503017216154
201912,2019-12-01,-0.006231301699999983,-0.004781093189759554,0.0005095571620975515,-0.0029379793794037344,-0.006216980488155876,-0.012660688164254336,-0.004781093189759554,-0.0003367711894220564,-0.005191376134510844,-0.005773835730056417,-0.006192400917116331
202001,2020-01-01,-0.08921195500000001,-0.09726385736631377,-0.08196839640799916,-0.07595033270248362,-0.08113631616539772,-0.08812676433547878,-0.09726385736631377,-0.08367969686922873,-0.08662365010762123,-0.08782729881910725,-0.0890623217277232
202002,2020-02-01,-0.24449778999999996,-0.20420537247869622,-0.1839699280427789,-0.22074774942249606,-0.22800731972138918,-0.2337919773737254,-0.20420537247869622,-0.24053302226633178,-0.24040011285173493,-0.2422354897982507,-0.2442532410220595
202003,2020-03-01,0.2345356132000001,0.0011666642373541875,0.031362261357889776,0.08537065416005728,0.10437023459953212,0.16041703855581577,0.0011666642373541875,0.15136941698845646,0.18787565875585918,0.2106018932610306,0.2319716381869576
202004,2020-04-01,0.050445413435715014,0.08004253027271394,0.07110003558920153,0.05803713360318063,0.04686119174177026,0.03803895873758851,0.08004253027271394,0.059257073145760876,0.054059941255328814,0.052355453595365094,0.05064992399188403
202005,2020-05-01,0.07001740577500004,0.052207017332626615,0.10019911931591716,0.07318361221952616,0.05915283840724671,0.04965499718655488,0.052207017332626615,0.07696541403210332,0.06886285310162982,0.06946243088763675,0.06995961060517682
202006,2020-06-01,0.01805832082500001,0.00045660056932267335,0.003937364331219995,0.01559179365679112,0.013388562730152515,0.010184723949022685,0.00045660056932267335,0.0015560298010773902,0.012125739553162441,0.014529918871371752,0.01762927091089621
202007,2020-07-01,0.04791395330000003,0.03961947590131229,0.023484127174091925,0.03127591652819444,0.036882527545078654,0.048195870507020795,0.03961947590131229,0.03239077661752183,0.04783279530613556,0.048042296341443164,0.04794495648678984
202008,2020-08-01,-0.023721603350000002,0.02853020624064438,0.01287586848453739,0.00738716298963042,-0.002962603914203392,-0.018575925078194677,0.02853020624064438,-0.007067852337118646,-0.020690429937812005,-0.022050844674057452,-0.023538858990300136
202009,2020-09-01,0.023574410825000006,0.052144645427437616,0.04361283933342193,0.034139315204215474,0.03325718759161558,0.029983727133750394,0.052144645427437616,0.04756920775723117,0.03285189810069415,0.028721720806837745,0.024154562256674294
202010,2020-10-01,0.20689346077500007,0.09691953693573584,0.11006217356025229,0.14490599979527483,0.1547737917445839,0.17040640160512358,0.09691953693573584,0.17485047220586558,0.19092865592233063,0.19813365211505624,0.20594011265272294
202011,2020-11-01,0.07138896500000001,0.10285574914858782,0.05895388408205379,0.042367232287877206,0.044230632331605436,0.05425956448892019,0.10285574914858782,0.05596178560710239,0.06595063938125514,0.06835013029702895,0.07106238827518012
202012,2020-12-01,0.09840437625605503,0.06419648794287755,0.054184651057664686,0.041819112018298826,0.03948936921690879,0.042415494119977755,0.06419648794287755,0.07784858797523284,0.09108597617439629,0.09438008535057894,0.09791443401936067
202101,2021-01-01,0.11617357999999998,0.0640619200851625,0.06305895077295247,0.07693173470937277,0.08425708773264298,0.1016766252825573,0.0640619200851625,0.08862062679728136,0.10418579999184624,0.10959454387573717,0.11546033331202495
202102,2021-02-01,0.06681769499999998,0.0555626041835787,0.07853284580174026,0.07928662042240493,0.078795783175175,0.08046755349468827,0.0555626041835787,0.05739286160568021,0.06391635205927768,0.0653715670102603,0.06666064344218482
202103,2021-03-01,0.03249035725348999,0.030963629948850966,0.02525033343842937,0.025491726454900884,0.03193468057089843,0.038073755089263764,0.030963629948850966,0.029833121145277128,0.03399568958909638,0.03378360496594662,0.03264366662541356
202104,2021-04-01,0.046117605,0.04540494674283943,0.04724246312369557,0.04933088921424648,0.05164241356597799,0.05050775973849212,0.04540494674283943,0.05493046128540417,0.04633634909794355,0.046083141329240886,0.04612034499956886
202105,2021-05-01,-0.01711547500000001,-0.008671211181062203,-0.011705029651469837,-0.009433609934567185,-0.014617632955491245,-0.02183520658567603,-0.008671211181062203,-0.01740031458468529,-0.020333195555077756,-0.019008956881266168,-0.017330896220158664
202106,2021-06-01,-0.01995435,-0.03354072152018414,-0.020135236664571815,-0.008218196657671557,-0.008225011120373577,-0.01368405549627945,-0.03354072152018414,-0.009099008131275323,-0.01492070635397362,-0.0173025706157718,-0.01967178197748908
202107,2021-07-01,0.03350498,0.032952010000127374,0.025922637533832605,0.022682432497951224,0.026288420775624297,0.03222206461632622,0.032952010000127374,0.027728597331547308,0.033199845785543275,0.03342366790134759,0.03350165566734381
202108,2021-08-01,0.0013993400000000004,-0.03681212853784769,-0.022171750647369492,-0.017962234538730113,-0.013102794258552153,-0.005157404681086497,-0.03681212853784769,-0.012203501183869907,-0.0027462465886963824,-0.0007459964575003995,0.0011764607643570415
202109,2021-09-01,0.03157972999999999,0.15275153543216727,0.12333640645603432,0.04319403769759424,0.035983878824484984,0.032450146156929094,0.15275153543216727,0.030239656627570277,0.030574739825718157,0.031018215810275373,0.03151696606424134
202110,2021-10-01,-0.04283647000000001,0.0068828486092786904,-0.0031137425588887873,-0.002734042230324565,-0.0038888746671149705,-0.012309371392324069,0.0068828486092786904,-0.014414520118143299,-0.03094555354487728,-0.036164224434705954,-0.04208273375486023
202111,2021-11-01,0.03690615202119001,0.042301666059232634,0.04526689510854285,0.04131939188981285,0.042402072444573426,0.04302070272777582,0.042301666059232634,0.04428750822570951,0.0401931157272677,0.038739623419486696,0.0371115321051711
202112,2021-12-01,0.00806012,0.023386633787940363,0.010039763407846404,0.007644855214504718,0.007478446284533674,0.011426178770734442,0.023386633787940363,-0.0011027689162147441,0.0011137187725873757,0.004326491637725596,0.007655111309664147
202201,2022-01-01,0.030209560000000003,0.03717028672942665,0.013910345102236174,0.0031650238721301622,0.0031955266506687795,0.00805715845536519,0.03717028672942665,0.004872861619207095,0.018158196857015096,0.023599267433013046,0.029479036338066082
202202,2022-02-01,0.018796911392525005,0.027511701481223394,0.02331271175958804,0.027127361741804846,0.020561424593179438,0.011903634450608967,0.027511701481223394,0.02186761618652479,0.019046260832164524,0.018891451839440267,0.018803255215567066
202203,2022-03-01,-0.05127317499999999,-0.07967702959825017,-0.05570417293396895,-0.04281022375179792,-0.046945686129944895,-0.053926007981710766,-0.07967702959825017,-0.051028804029608035,-0.05220783447099378,-0.05186761825672418,-0.051347632236119475
202204,2022-04-01,0.03632443999999999,-0.011563008596352531,0.006568589010260354,0.015611549484990921,0.018910186158032062,0.025631586849716358,-0.011563008596352531,0.01921089757412676,0.02828534524543005,0.03181319083392153,0.03581392319392341
202205,2022-05-01,-0.073905265,-0.010374017795925278,-0.01194710446330813,-0.019420503400197596,-0.026069079757981374,-0.04038625253972257,-0.010374017795925278,-0.03823845963061922,-0.06045836978080207,-0.06662277406767354,-0.07310904871693784
202206,2022-06-01,0.061622705825000006,0.04021110464074458,0.02704019817372477,0.03098386699454619,0.03723011942762833,0.0502105879458473,0.04021110464074458,0.03744717504382249,0.05254691738547656,0.05677035969038247,0.061097892861541166
202207,2022-07-01,0.015413820000000005,0.03681674920791615,0.01175557028902084,0.00177252040610845,0.0013139986534837292,0.001469927033920334,0.03681674920791615,0.016856042445863053,0.01626022383375323,0.015850060785768515,0.015459177819749993
202208,2022-08-01,-0.104471725,-0.036077929622057185,-0.07431568253983153,-0.07421927682276952,-0.07398891359859194,-0.07795074453954022,-0.036077929622057185,-0.08921862038947842,-0.09906667115681257,-0.10161538037007647,-0.10416672211355073
202209,2022-09-01,0.10552174,0.05902885195959466,0.06800553177260857,0.0822424441047735,0.08770731186439303,0.10150818556559467,0.05902885195959466,0.08202632432130431,0.09559735193889488,0.10025601834204191,0.10496007733646512
202210,2022-10-01,0.04660253747500001,0.02416692672100185,0.0308980111051658,0.04008621042200565,0.04047631390561131,0.04166723702450485,0.02416692672100185,0.046962109599491875,0.04814235231426346,0.047422884944435736,0.046690271598185756
202211,2022-11-01,-0.021234819174999996,0.007389984447204295,-0.002639311525806415,-0.00790749191598053,-0.01096575647037207,-0.015091079779245772,0.007389984447204295,-0.013035637465385008,-0.018973893624947044,-0.02005714001306902,-0.0211114953979086
202212,2022-12-01,0.1544122783,0.1188569139249031,0.09599276986525244,0.07992728151681228,0.08198772745917368,0.09322392258397025,0.1188569139249031,0.11446535091786197,0.1383909884493587,0.14588314063133334,0.15349612408714292
202301,2023-01-01,-0.00037632917500000007,0.01239565043735438,-0.00574038742522554,-0.0002803807514551366,0.0011049924669095756,0.0031939925051951224,0.01239565043735438,0.001392026285748946,0.0014068834933609426,0.0005934467011395159,-0.00027109013946694654
202302,2023-02-01,-0.075031194175,-0.10177099588828367,-0.07452548363610477,-0.07122939246933015,-0.0719498257495855,-0.07561198015530082,-0.10177099588828367,-0.06314806936939281,-0.07009700404867546,-0.07241221264816802,-0.07475059794621419
202303,2023-03-01,-0.03582807051891,-0.026819360861018632,-0.024115952182852177,-0.031188760133100325,-0.03554166696830449,-0.04155184011798029,-0.026819360861018632,-0.03783687268420686,-0.03733276395702953,-0.036756042494128005,-0.035926372411731786
202304,2023-04-01,-0.023336088349999992,0.03676252088535219,0.04262081188808256,-0.0006032920012783642,-0.011763951071799178,-0.024842446859233265,0.03676252088535219,-0.016411814416437735,-0.02287198903010909,-0.023259904300211402,-0.02334633686860538
202305,2023-05-01,0.03692448423960999,-0.032478739524902676,-0.0014390820483022359,0.025597778219353978,0.03383351296265641,0.04527217756698947,-0.032478739524902676,0.026589963644595566,0.03671054882885575,0.03704145311098005,0.03695957907594838
202306,2023-06-01,0.062535122475,0.044993655782768774,0.044301314107274684,0.052332181427525604,0.05661444893646639,0.06359226610037642,0.044993655782768774,0.060636770781455074,0.06233137390636649,0.06259163833886816,0.0625606224222322
202307,2023-07-01,-0.06676643999999998,-0.016959932926572805,-0.012559933893338433,-0.03158651044453069,-0.036071785119483314,-0.039604975886710775,-0.016959932926572805,-0.056509556753981165,-0.06345750331700707,-0.06497844330454347,-0.0665714136741342
202308,2023-08-01,-0.06552453000000001,0.0033123844089071224,0.005484712512932005,-0.012692138847586003,-0.019497477126354436,-0.030842662952964766,0.0033123844089071224,-0.036710996638416475,-0.055128705700915,-0.059930558872186825,-0.06491276600626587
202309,2023-09-01,-0.05780823417499999,-0.037983454879484076,-0.03375311318859069,-0.02395891549007815,-0.02350171631545154,-0.026198616206278447,-0.037983454879484076,-0.04352570346051274,-0.04969303366110823,-0.05343042484061551,-0.057331902591040554
202310,2023-10-01,0.08517825995000002,0.07197640126413916,0.05410584226071458,0.058933275920910966,0.06322844043353806,0.07465009001869825,0.07197640126413916,0.07050800472254348,0.08224869534852368,0.08352764463801914,0.08499025327305985
202311,2023-11-01,0.09239323082499999,0.05489229344042533,0.07998813977318683,0.07235850444108391,0.07885419472146588,0.0904255095238173,0.05489229344042533,0.07542781398430827,0.08802859405371012,0.09005116221916451,0.09214022705828774
202312,2023-12-01,-0.013018919174999992,-0.02972334844784144,-0.013397360497091585,0.014645873002613486,0.016364149213904364,0.01186655380084407,-0.02972334844784144,0.01611000064689651,0.0003508100696386013,-0.005476928563880731,-0.012153272523021645
202401,2024-01-01,0.022021824418750006,0.008612055358810346,0.010084773067387564,0.025192479706974087,0.020165172234216024,0.011458990757698032,0.008612055358810346,0.03316471403133651,0.02515087422269823,0.02357734387109109,0.02217661119259026
202402,2024-02-01,0.02976085165000001,0.05634552397551997,0.04391613562289515,0.028588305909191897,0.026972854156507457,0.029749838450530388,0.05634552397551997,0.02739353450826409,0.031007291641243852,0.03050899742333879,0.029849845551849382
202403,2024-03-01,-0.05626735417499999,-0.03288661394574103,-0.03306547304505999,-0.04316472189169675,-0.04758394764069999,-0.05234390542923204,-0.03288661394574103,-0.049553354752275174,-0.0542633176472783,-0.055149324334981716,-0.0561420969659648
202404,2024-04-01,0.05006776082500001,-0.02120348163616116,0.0028817426877855703,0.03809546616082186,0.045053283570175864,0.0494660662247097,-0.02120348163616116,0.05324717319505768,0.05419166553494704,0.05238025634593819,0.0503300353633669
202405,2024-05-01,-0.011789619491164995,-0.00836878053105454,-0.023724336956424,-0.007751190790565598,-0.002171813760499541,0.005267709448570198,-0.00836878053105454,-0.012026793536108738,-0.009258166674579307,-0.010382170557214535,-0.01163155674308607
202406,2024-06-01,0.08903497165000002,0.08522984969671399,0.08186765491615446,0.08255608235719239,0.08706130950737048,0.09737685846408471,0.08522984969671399,0.08727932815305274,0.09197853582071804,0.09077597505249155,0.08924303075423752
202407,2024-07-01,0.002302870825000006,-0.003217745432390242,0.007908680990265649,0.015666661297763167,0.0163290055078271,0.015713882236978692,-0.003217745432390242,0.010132622369866376,0.004453007411211476,0.0034505563658140713,0.0024267583718955415
202408,2024-08-01,0.0070255100000000065,-0.026633827874508416,0.020955449794039877,0.025609595561103246,0.023058053848287633,0.015020116466659,-0.026633827874508416,0.017206122307288976,0.008704908018522943,0.007928168587268835,0.007122712044961073
202409,2024-09-01,0.0019054866500000122,0.0020213212256941036,0.0007175949826363701,0.001078470788194398,0.0010022555468827306,0.0025467919933408957,0.0020213212256941036,0.0011193957548484247,0.003122172429310892,0.0025108868855899646,0.001966064505938323
202410,2024-10-01,0.04838270165000002,-0.008131677364044583,0.016015748507473643,0.03538798818400373,0.03778390219300904,0.044433261280931814,-0.008131677364044583,0.03638108506995634,0.046937428841926865,0.04751175101945927,0.04827762552331106
202411,2024-11-01,-0.010386080874999981,-0.00177120911877673,0.005192110260432519,-0.012195138677416215,-0.017216407871666894,-0.022467016113880363,-0.00177120911877673,-0.007248429496583098,-0.008415940558814679,-0.009293667346446124,-0.01026407229325911
